MSSV,HoTenSV,GioiTinh,MaLop,Email,DoB,TrangThai,CCCD,SDT
20236487,VŨ THÀNH ĐẠT,Nam,IT-E7-K68-01,dat.vt236487@sis.hust.edu.vn,2005-03-08,1,029547552605,0954514316
20236488,LÊ VĂN ĐIỆP,Nam,IT-E6-K68-05,diep.lv236488@sis.hust.edu.vn,2005-07-27,1,637073217553,0954993661
20236490,NGUYỄN ĐẮC ĐỊNH,Nam,IT-E6-K68-05,dinh.nd236490@sis.hust.edu.vn,2005-10-13,1,838463436661,0954250737
20236491,NGUYỄN HÀ MINH ĐOÀN,Nam,IT-E6-K68-05,doan.nhm236491@sis.hust.edu.vn,2005-04-25,1,197146615197,0935821097
20236492,HOÀNG XUÂN ĐỒNG,Nam,IT-E6-K68-05,dong.hx236492@sis.hust.edu.vn,2005-10-01,1,199615035391,0992344229
20236493,HOÀNG CÔNG MINH ĐỨC,Nam,IT-E6-K68-05,duc.hcm236493@sis.hust.edu.vn,2005-11-01,1,018366412276,0932150519
20236494,LÊ THẾ ĐỨC,Nam,IT-E6-K68-05,duc.lt236494@sis.hust.edu.vn,2005-04-18,1,552426791333,0979761838
20236495,NGHIÊM ANH ĐỨC,Nam,IT-E6-K68-05,duc.na236495@sis.hust.edu.vn,2005-11-26,1,330811601440,0926120287
20236496,NGUYỄN ANH ĐỨC,Nam,IT-E6-K68-05,duc.na236496@sis.hust.edu.vn,2005-03-27,1,313579581969,0978428932
20236497,NGUYỄN MINH ĐỨC,Nam,IT-E6-K68-05,duc.nm236497@sis.hust.edu.vn,2005-12-11,1,980707921069,0955067165
20236498,NGUYỄN MINH ĐỨC,Nam,IT-E6-K68-05,duc.nm236498@sis.hust.edu.vn,2005-06-17,1,811234539198,0940415776
20236499,NGUYỄN QUANG ĐỨC,Nam,IT-E7-K68-01,duc.nq236499@sis.hust.edu.vn,2005-10-30,1,587085231754,0972295289
20236500,NGUYỄN TRUNG ĐỨC,Nam,IT-E7-K68-01,duc.nt236500@sis.hust.edu.vn,2005-10-03,1,853508827140,0909868547
20236503,PHẠM ANH ĐỨC,Nam,IT-E7-K68-01,duc.pa236503@sis.hust.edu.vn,2005-10-05,1,932900906477,0936844814
20236504,PHẠM XUÂN ĐỨC,Nam,IT-E7-K68-01,duc.px236504@sis.hust.edu.vn,2005-05-14,1,043538055423,0911234586
20236505,TRẦN MẠNH ĐỨC,Nam,IT-E7-K68-01,duc.tm236505@sis.hust.edu.vn,2005-11-06,1,431115171342,0981853830
20236506,TRỊNH NGUYỄN ANH ĐỨC,Nam,IT-E7-K68-01,duc.tna236506@sis.hust.edu.vn,2005-11-29,1,799346033296,0954111528
20236507,XUÂN QUANG ĐỨC,Nam,IT-E7-K68-01,duc.xq236507@sis.hust.edu.vn,2005-08-02,1,307538367162,0991434600
20236508,DƯƠNG MẠNH DŨNG,Nam,IT-E6-K68-05,dung.dm236508@sis.hust.edu.vn,2005-12-13,1,649114953027,0950253678
20236509,NGUYỄN ANH DŨNG,Nam,IT-E6-K68-05,dung.na236509@sis.hust.edu.vn,2005-07-18,1,565339079653,0931908508
20236510,NGUYỄN ANH DŨNG,Nam,IT-E6-K68-05,dung.na236510@sis.hust.edu.vn,2005-07-04,1,899408212769,0953978584
20236512,NGUYỄN QUANG DŨNG,Nam,IT-E7-K68-01,dung.nq236512@sis.hust.edu.vn,2005-09-06,1,000704602339,0938416551
20236514,NGUYỄN QUANG DŨNG,Nam,IT-E7-K68-01,dung.nq236514@sis.hust.edu.vn,2005-10-06,1,918713806121,0944107251
20236515,NGUYỄN TIẾN DŨNG,Nam,IT-E7-K68-01,dung.nt236515@sis.hust.edu.vn,2005-10-04,1,449221171857,0992288835
20236516,NGUYỄN TIẾN DŨNG,Nam,IT-E7-K68-01,dung.nt236516@sis.hust.edu.vn,2005-08-14,1,266778286794,0956522640
20236518,NGUYỄN TRUNG DŨNG,Nam,IT-E7-K68-01,dung.nt236518@sis.hust.edu.vn,2005-03-22,1,025797178992,0943330672
20236520,HOÀNG VĂN DƯỢC,Nam,IT-E6-K68-05,duoc.hv236520@sis.hust.edu.vn,2005-09-25,1,089142096311,0914579035
20236521,CHU BÁ TÙNG DƯƠNG,Nam,IT-E6-K68-05,duong.cbt236521@sis.hust.edu.vn,2005-02-16,1,461525495593,0987025645
20236524,LÊ ĐÌNH DƯƠNG,Nam,IT-E6-K68-05,duong.ld236524@sis.hust.edu.vn,2005-11-18,1,966705826080,0922275979
20236525,NGUYỄN TÙNG DƯƠNG,Nam,IT-E7-K68-01,duong.nt236525@sis.hust.edu.vn,2005-02-23,1,213681511779,0940012821
20236528,NGUYỄN KHƯƠNG DUY,Nam,IT-E6-K68-05,duy.nk236528@sis.hust.edu.vn,2005-10-01,1,359596565700,0959759821
20236530,NGUYỄN THỊ MỸ DUYÊN,Nu,IT-E7-K68-01,duyen.ntm236530@sis.hust.edu.vn,2005-01-20,1,909201418896,0975321247
20236531,NGUYỄN HỮU GIANG,Nam,IT-E6-K68-05,giang.nh236531@sis.hust.edu.vn,2004-03-23,1,038458144328,0993265333
20236532,NGUYỄN PHÙNG THÙY GIANG,Nu,IT-E7-K68-01,giang.npt236532@sis.hust.edu.vn,2005-02-09,1,547892248768,0994150128
20236533,QUẢN TRỌNG HOÀNG GIANG,Nam,IT-E7-K68-01,giang.qth236533@sis.hust.edu.vn,2005-01-31,1,063829704247,0949464470
20236534,TRẦN ANH GIANG,Nam,IT-E7-K68-01,giang.ta236534@sis.hust.edu.vn,2005-10-26,1,281734418386,0992473802
20236535,TRỊNH TRƯỜNG GIANG,Nam,IT-E7-K68-01,giang.tt236535@sis.hust.edu.vn,2005-10-09,1,778486887718,0911822040
20236536,NGUYỄN HỮU GIÁP,Nam,IT-E6-K68-05,giap.nh236536@sis.hust.edu.vn,2005-01-08,1,255641377769,0992354571
20236538,CÙ HOÀNG HÀ,Nam,IT-E6-K68-05,ha.ch236538@sis.hust.edu.vn,2005-08-18,1,850804464752,0948338521
20236539,BÙI DUY HẢI,Nam,IT-E7-K68-01,hai.bd236539@sis.hust.edu.vn,2005-02-08,1,864512706980,0987240792
20236540,ĐẶNG MINH HẢI,Nam,IT-E7-K68-01,hai.dm236540@sis.hust.edu.vn,2005-01-15,1,768501526460,0922528389
20236542,HOÀNG NGỌC HẢI,Nam,IT-E7-K68-01,hai.hn236542@sis.hust.edu.vn,2005-07-13,1,820914916527,0942872293
20236543,LƯU MINH HẢI,Nam,IT-E7-K68-01,hai.lm236543@sis.hust.edu.vn,2005-09-12,1,680869952478,0911818099
20236544,NGUYỄN HOÀNG HẢI,Nam,IT-E7-K68-01,hai.nh236544@sis.hust.edu.vn,2005-09-30,1,548295124944,0938693268
20236545,PHẠM THANH HẢI,Nam,IT-E7-K68-02,hai.pt236545@sis.hust.edu.vn,2004-01-17,1,289778078244,0928809236
20236546,TRẦN NGỌC HẢI,Nam,IT-E7-K68-02,hai.tn236546@sis.hust.edu.vn,2005-01-03,1,571127638752,0999136111
20236547,TRẦN THẾ HẢI,Nam,IT-E7-K68-02,hai.tt236547@sis.hust.edu.vn,2005-07-17,1,243422708700,0924303021
20236548,TRẦN VĂN HẢI,Nam,IT-E7-K68-02,hai.tv236548@sis.hust.edu.vn,2005-05-04,1,484882993143,0969532434
20236549,VŨ HUY HẢI,Nam,IT-E7-K68-02,hai.vh236549@sis.hust.edu.vn,2005-08-01,1,021972768029,0902389084
20236551,LÊ VĂN HÀO,Nam,IT-E7-K68-01,hao.lv236551@sis.hust.edu.vn,2005-11-25,1,053535930862,0919600716
20236552,NGUYỄN VĂN HẬU,Nam,IT-E7-K68-02,hau.nv236552@sis.hust.edu.vn,2005-02-21,1,819428050722,0950911879
20236554,NGÔ ĐÌNH HIỂN,Nam,IT-E7-K68-01,hien.nd236554@sis.hust.edu.vn,2005-10-06,1,087309862568,0990919295
20236555,VŨ MINH HIỂN,Nam,IT-E7-K68-02,hien.vm236555@sis.hust.edu.vn,2005-08-04,1,284035208899,0969259721
20236556,ĐỖ HOÀNG HIỆP,Nam,IT-E7-K68-01,hiep.dh236556@sis.hust.edu.vn,2005-07-11,1,610880482579,0997661079
20236557,ĐỖ TIẾN HIỆP,Nam,IT-E7-K68-01,hiep.dt236557@sis.hust.edu.vn,2005-10-03,1,050412565516,0932223046
20236558,MAI HOÀNG HIỆP,Nam,IT-E7-K68-01,hiep.mh236558@sis.hust.edu.vn,2005-04-06,1,459914678204,0933288201
20236559,NGUYỄN HOÀNG HIỆP,Nam,IT-E7-K68-01,hiep.nh236559@sis.hust.edu.vn,2005-06-26,1,284666072842,0942468434
20236560,NGUYỄN HOÀNG HIỆP,Nam,IT-E7-K68-01,hiep.nh236560@sis.hust.edu.vn,2005-01-22,1,269423556765,0907306476
20236561,BÙI TUẤN HIẾU,Nam,IT-E7-K68-01,hieu.bt236561@sis.hust.edu.vn,2005-10-28,1,557053199556,0956607172
20236562,ĐÀO MINH HIẾU,Nam,IT-E7-K68-01,hieu.dm236562@sis.hust.edu.vn,2005-07-23,1,159199057295,0909778014
20236563,ĐỖ TRUNG HIẾU,Nam,IT-E7-K68-01,hieu.dt236563@sis.hust.edu.vn,2005-09-17,1,011303569200,0976317745
20236564,DOÃN VĂN HIẾU,Nam,IT-E7-K68-01,hieu.dv236564@sis.hust.edu.vn,2005-06-01,1,781976575760,0962035055
20236567,NGÔ VĂN HIẾU,Nam,IT-E7-K68-01,hieu.nv236567@sis.hust.edu.vn,2005-09-03,1,755823093239,0991806382
20236568,NGUYỄN MINH HIẾU,Nam,IT-E7-K68-01,hieu.nm236568@sis.hust.edu.vn,2005-08-29,1,322849866303,0986005789
20236569,NGUYỄN MINH HIẾU,Nam,IT-E7-K68-02,hieu.nm236569@sis.hust.edu.vn,2005-01-09,1,331739897217,0907852583
20236573,NGUYỄN TRUNG HIẾU,Nam,IT-E15-K68-05,hieu.nt236573@sis.hust.edu.vn,2005-11-18,1,397409527001,0975147015
20236575,PHẠM ĐÌNH HIẾU,Nam,IT-E15-K68-05,hieu.pd236575@sis.hust.edu.vn,2005-03-06,1,565122214672,0957120064
20236576,PHẠM QUANG HIẾU,Nam,IT-E15-K68-05,hieu.pq236576@sis.hust.edu.vn,2005-08-27,1,160636612363,0908958115
20236577,TRẦN VĂN HIẾU,Nam,IT-E15-K68-05,hieu.tv236577@sis.hust.edu.vn,2005-06-10,1,965995979463,0956123645
20236581,VŨ THẠCH HÒA,Nam,IT-E15-K68-05,hoa.vt236581@sis.hust.edu.vn,2005-01-07,1,908194375138,0985726253
20236585,HOÀNG KIM HOÀN,Nam,IT-E15-K68-04,hoan.hk236585@sis.hust.edu.vn,2005-11-26,1,561729589069,0923686036
20236586,LƯƠNG ĐĂNG HOÀN,Nam,IT-E15-K68-04,hoan.ld236586@sis.hust.edu.vn,2005-05-09,1,499113092663,0978498439
20236587,NGUYỄN QUỐC HOÀN,Nam,IT-E15-K68-05,hoan.nq236587@sis.hust.edu.vn,2005-06-01,1,427582735593,0978296051
20236588,NGUYỄN VIẾT HOÀN,Nam,IT-E15-K68-05,hoan.nv236588@sis.hust.edu.vn,2005-01-01,1,632054418914,0981139056
20236589,TRƯƠNG VIỆT HOÀN,Nam,IT-E15-K68-05,hoan.tv236589@sis.hust.edu.vn,2005-10-11,1,160789615624,0936977640
20236590,CHU VIỆT HOÀNG,Nam,IT-E15-K68-04,hoang.cv236590@sis.hust.edu.vn,2005-05-04,1,366513203239,0972323683
20236591,LÊ MINH HOÀNG,Nam,IT-E15-K68-04,hoang.lm236591@sis.hust.edu.vn,2005-11-19,1,516644597534,0941351251
20236594,LÝ VŨ HOÀNG,Nam,IT-E15-K68-04,hoang.lv236594@sis.hust.edu.vn,2005-12-21,1,517628800606,0934760649
20236596,MAI VĂN HOÀNG,Nam,IT-E15-K68-04,hoang.mv236596@sis.hust.edu.vn,2005-02-02,1,185146110304,0988291109
20236597,NGÔ VIỆT HOÀNG,Nam,IT-E15-K68-04,hoang.nv236597@sis.hust.edu.vn,2005-11-07,1,859117166939,0964685258
20236600,NGUYỄN HUY HOÀNG,Nam,IT-E15-K68-05,hoang.nh236600@sis.hust.edu.vn,2005-05-03,1,656911455706,0934399955
20236601,NGUYỄN HUY HOÀNG,Nam,IT-E15-K68-05,hoang.nh236601@sis.hust.edu.vn,2005-10-02,1,749263432574,0971431853
20236602,NGUYỄN VIỆT HOÀNG,Nam,IT-E15-K68-05,hoang.nv236602@sis.hust.edu.vn,2005-07-07,1,323802394162,0947605640
20236608,TRẦN VIẾT HOÀNG,Nam,IT-E15-K68-05,hoang.tv236608@sis.hust.edu.vn,2005-07-14,1,408874872521,0961620517
20236609,TRẦN VIỆT HOÀNG,Nam,IT-E15-K68-05,hoang.tv236609@sis.hust.edu.vn,2005-04-05,1,854401307044,0942339102
20236611,TRƯƠNG ĐĂNG LÂM HOÀNG,Nam,IT-E15-K68-05,hoang.tdl236611@sis.hust.edu.vn,2005-03-18,1,553751257763,0949858323
20236613,VŨ HUY HOÀNG,Nam,IT-E15-K68-05,hoang.vh236613@sis.hust.edu.vn,2005-01-09,1,831662410713,0966256239
20236614,ĐỖ VĂN HOẠT,Nam,IT-E15-K68-04,hoat.dv236614@sis.hust.edu.vn,2005-05-11,1,817824760282,0910143665
20236615,NGUYỄN VĂN HỌC,Nam,IT-E15-K68-05,hoc.nv236615@sis.hust.edu.vn,2005-09-03,1,053709025544,0996423519
20236616,TRẦN XUÂN HỢP,Nam,IT-E15-K68-05,hop.tx236616@sis.hust.edu.vn,2005-07-21,1,660048919413,0940753904
20236617,NGUYỄN VĂN HUẤN,Nam,IT-E15-K68-05,huan.nv236617@sis.hust.edu.vn,2005-06-16,1,057548515552,0906512546
20236620,ĐỖ TIẾN HÙNG,Nam,IT-E15-K68-04,hung.dt236620@sis.hust.edu.vn,2005-10-29,1,152981797375,0956953262
20236621,HÀ NGỌC HÙNG,Nam,IT-E15-K68-04,hung.hn236621@sis.hust.edu.vn,2005-12-07,1,388717786770,0923499107
20236623,NGÔ MẠNH HÙNG,Nam,IT-E15-K68-04,hung.nm236623@sis.hust.edu.vn,2005-10-27,1,008802048870,0933903704
20236624,NGÔ QUANG HÙNG,Nam,IT-E15-K68-04,hung.nq236624@sis.hust.edu.vn,2005-12-15,1,668779124197,0932678450
20236625,NGUYỄN DUY HÙNG,Nam,IT-E15-K68-05,hung.nd236625@sis.hust.edu.vn,2005-02-10,1,627585196520,0915757249
20236627,NGUYỄN TIẾN HÙNG,Nam,IT-E15-K68-05,hung.nt236627@sis.hust.edu.vn,2005-03-04,1,905106892720,0905281702
20236628,NGUYỄN TƯ HÙNG,Nam,IT-E15-K68-05,hung.nt236628@sis.hust.edu.vn,2004-10-12,1,548764469613,0958537130
20236629,TRẦN QUỐC HÙNG,Nam,IT-E15-K68-05,hung.tq236629@sis.hust.edu.vn,2005-11-30,1,280563164763,0964670192
20236630,ĐÀM ĐỨC HƯNG,Nam,IT-E15-K68-05,hung.dd236630@sis.hust.edu.vn,2005-05-01,1,391820180594,0901899514
20236631,ĐẶNG CHÍ HƯNG,Nam,IT-E15-K68-05,hung.dc236631@sis.hust.edu.vn,2005-01-26,1,919515225030,0954059071
20236632,ĐẶNG XUÂN HƯNG,Nam,IT-E15-K68-05,hung.dx236632@sis.hust.edu.vn,2005-06-03,1,944407926820,0910026752
20236633,ĐINH TUẤN HƯNG,Nam,IT-E15-K68-05,hung.dt236633@sis.hust.edu.vn,2005-06-16,1,668113860923,0903976676
20236634,LÊ NGUYỄN DUY HƯNG,Nam,IT-E15-K68-05,hung.lnd236634@sis.hust.edu.vn,2005-11-04,1,194492292771,0985316118
20236635,LÊ QUỐC VIỆT HƯNG,Nam,IT-E15-K68-05,hung.lqv236635@sis.hust.edu.vn,2005-04-02,1,682329090947,0985216192
20236636,NGUYỄN DUY HƯNG,Nam,IT-E15-K68-05,hung.nd236636@sis.hust.edu.vn,2005-11-23,1,213822369662,0951262611
20236638,NGUYỄN VIỆT HƯNG,Nam,IT-E15-K68-05,hung.nv236638@sis.hust.edu.vn,2005-05-03,1,921663481669,0907043910
20236639,NGUYỄN VIỆT HƯNG,Nam,IT-E15-K68-05,hung.nv236639@sis.hust.edu.vn,2005-04-24,1,587205101351,0972470822
20236640,PHAN CÔNG HƯNG,Nam,IT-E15-K68-05,hung.pc236640@sis.hust.edu.vn,2005-02-13,1,861925867257,0913550468
20236641,THẠCH QUANG HƯNG,Nam,IT-E15-K68-05,hung.tq236641@sis.hust.edu.vn,2005-04-19,1,091745842333,0905221519
20236642,TRẦN DUY HƯNG,Nam,IT-E15-K68-05,hung.td236642@sis.hust.edu.vn,2005-08-02,1,985838475623,0977254682
20236643,BÙI QUANG HUY,Nam,IT-E15-K68-05,huy.bq236643@sis.hust.edu.vn,2005-11-28,1,905218732455,0920845321
20236644,ĐÀO QUANG HUY,Nam,IT-E15-K68-05,huy.dq236644@sis.hust.edu.vn,2005-02-24,1,326609912632,0900768994
20236649,NGUYỄN LÂM HUY,Nam,IT-E15-K68-05,huy.nl236649@sis.hust.edu.vn,2005-02-12,1,058620024527,0927003031
20236650,NGUYỄN PHƯƠNG HUY,Nam,IT-E15-K68-05,huy.np236650@sis.hust.edu.vn,2005-05-17,1,174291528923,0906136673
20236651,NGUYỄN QUANG HUY,Nam,IT-E15-K68-05,huy.nq236651@sis.hust.edu.vn,2005-08-20,1,783959105409,0973569536
20236653,NGUYỄN TRẠCH HUY,Nam,IT-E15-K68-05,huy.nt236653@sis.hust.edu.vn,2005-11-17,1,326599519072,0942591154
20236654,NGUYỄN VĂN HUY,Nam,IT-E15-K68-05,huy.nv236654@sis.hust.edu.vn,2005-03-02,1,149759190296,0947106135
20236655,PHẠM DƯƠNG HUY,Nam,IT-E15-K68-05,huy.pd236655@sis.hust.edu.vn,2005-05-21,1,906029220582,0911696207
20236657,THÁI QUANG HUY,Nam,IT-E15-K68-05,huy.tq236657@sis.hust.edu.vn,2005-08-04,1,866722755009,0998272757
20236658,TRẦN NHẬT HUY,Nam,IT-E15-K68-05,huy.tn236658@sis.hust.edu.vn,2005-04-19,1,313469636545,0961916549
20236659,TRẦN QUANG HUY,Nam,IT-E15-K68-05,huy.tq236659@sis.hust.edu.vn,2005-09-27,1,155418575886,0991959643
20236660,TRẦN QUỐC HUY,Nam,IT-E15-K68-05,huy.tq236660@sis.hust.edu.vn,2005-09-12,1,131726489525,0989984316
20236661,TRƯƠNG QUANG HUY,Nam,IT-E15-K68-05,huy.tq236661@sis.hust.edu.vn,2005-11-16,1,104036394603,0982065250
20236662,VŨ TRƯỜNG HUY,Nam,IT-E15-K68-05,huy.vt236662@sis.hust.edu.vn,2005-11-22,1,791153368345,0949380935
20236663,TÔ PHƯƠNG HUYỀN,Nu,IT-E15-K68-05,huyen.tp236663@sis.hust.edu.vn,2005-12-16,1,095586723737,0999650557
20236666,LẠI MINH KHẢI,Nam,IT-E15-K68-05,khai.lm236666@sis.hust.edu.vn,2005-03-01,1,695767712496,0948932188
20236667,NGUYỄN TUẤN KHẢI,Nam,IT-E6-K68-01,khai.nt236667@sis.hust.edu.vn,2005-05-30,1,359306300393,0932856588
20236668,TRẦN QUANG KHẢI,Nam,IT-E6-K68-01,khai.tq236668@sis.hust.edu.vn,2005-11-27,1,564910571616,0983885522
20236672,BÙI GIA KHÁNH,Nam,IT-E15-K68-05,khanh.bg236672@sis.hust.edu.vn,2005-02-23,1,499544433783,0998115652
20236674,ĐOÀN HIỀN KHÁNH,Nu,IT-E6-K68-01,khanh.dh236674@sis.hust.edu.vn,2005-07-20,1,407149373932,0909227731
20236675,MAI DUY KHÁNH,Nam,IT-E6-K68-01,khanh.md236675@sis.hust.edu.vn,2005-09-28,1,239938477277,0992286047
20236676,NGUYỄN MINH KHÁNH,Nam,IT-E6-K68-01,khanh.nm236676@sis.hust.edu.vn,2005-12-31,1,894486979483,0970385349
20236678,NGUYỄN NAM KHÁNH,Nam,IT-E6-K68-01,khanh.nn236678@sis.hust.edu.vn,2005-08-22,1,835806591283,0906747248
20236679,NGUYỄN XUÂN KHÁNH,Nam,IT-E6-K68-01,khanh.nx236679@sis.hust.edu.vn,2005-11-11,1,829942695638,0994729604
20236680,PHẠM TRẦN DUY KHÁNH,Nam,IT-E6-K68-01,khanh.ptd236680@sis.hust.edu.vn,2005-09-02,1,246652172176,0939137275
20236681,TRẦN HUY KHÁNH,Nam,IT-E6-K68-01,khanh.th236681@sis.hust.edu.vn,2005-09-10,1,216907287218,0991041820
20236684,DƯƠNG VĂN KHÔI,Nam,IT-E6-K68-01,khoi.dv236684@sis.hust.edu.vn,2005-09-18,1,901369184163,0977559134
20236685,MAI NHẬT KHÔI,Nam,IT-E6-K68-01,khoi.mn236685@sis.hust.edu.vn,2005-09-27,1,173849190747,0954247195
20236686,NGUYỄN BÁ MINH KHÔI,Nam,IT-E6-K68-01,khoi.nbm236686@sis.hust.edu.vn,2005-11-09,1,190812243326,0932664537
20236687,NGUYỄN VĂN KHÔI,Nam,IT-E6-K68-01,khoi.nv236687@sis.hust.edu.vn,2005-12-04,1,060790183079,0932401481
20236689,ĐẶNG TRUNG KIÊN,Nam,IT-E6-K68-01,kien.dt236689@sis.hust.edu.vn,2005-12-17,1,437703565170,0921647340
20236690,LÊ HUY KIÊN,Nam,IT-E6-K68-01,kien.lh236690@sis.hust.edu.vn,2005-02-15,1,769256367133,0919686164
20236691,NGUYỄN DUY KIÊN,Nam,IT-E6-K68-01,kien.nd236691@sis.hust.edu.vn,2005-11-26,1,676539165597,0979211091
20236692,PHẠM HỮU KIÊN,Nam,IT-E6-K68-01,kien.ph236692@sis.hust.edu.vn,2005-09-25,1,930937118763,0927835287
20236693,PHẠM TRUNG KIÊN,Nam,IT-E6-K68-01,kien.pt236693@sis.hust.edu.vn,2005-03-27,1,598953042737,0915970662
20236695,NGÔ GIA TUẤN KIỆT,Nam,IT-E6-K68-01,kiet.ngt236695@sis.hust.edu.vn,2005-03-31,1,001674019733,0952925025
20236696,PHẠM ĐỨC KIỆT,Nam,IT-E6-K68-01,kiet.pd236696@sis.hust.edu.vn,2005-11-11,1,641229266897,0961839558
20236699,NGUYỄN TUẤN KỲ,Nam,IT-E6-K68-01,ky.nt236699@sis.hust.edu.vn,2005-08-02,1,168290170066,0998626411
20236700,ĐỖ THÀNH LÂM,Nam,IT-E6-K68-01,lam.dt236700@sis.hust.edu.vn,2005-06-13,1,426450105781,0917345820
20236701,PHẠM ĐÌNH LÂM,Nam,IT-E6-K68-01,lam.pd236701@sis.hust.edu.vn,2005-06-05,1,587940755847,0941932918
20236704,VŨ THANH LÂM,Nam,IT-E6-K68-01,lam.vt236704@sis.hust.edu.vn,2005-01-01,1,332823685680,0940613090
20236705,NGUYỄN TUẤN LINH,Nam,IT-E6-K68-01,linh.nt236705@sis.hust.edu.vn,2005-10-26,1,032183501899,0994252482
20236706,PHẠM TRẦN CHÚC LINH,Nu,IT-E6-K68-01,linh.ptc236706@sis.hust.edu.vn,2005-04-30,1,616073641568,0925279376
20236710,ĐÀO TIẾN LỢI,Nam,IT-E6-K68-01,loi.dt236710@sis.hust.edu.vn,2005-05-30,1,415747949309,0932035847
20236712,BÙI PHI LONG,Nam,IT-E15-K68-05,long.bp236712@sis.hust.edu.vn,2005-11-08,1,354548539365,0981166731
20236713,LÊ THÀNH LONG,Nam,IT-E6-K68-01,long.lt236713@sis.hust.edu.vn,2005-01-24,1,994690980757,0953845299
20236714,LÊ THÀNH LONG,Nam,IT-E6-K68-01,long.lt236714@sis.hust.edu.vn,2005-09-23,1,708192056704,0992560133
20236715,NGUYỄN ĐÌNH LONG,Nam,IT-E6-K68-01,long.nd236715@sis.hust.edu.vn,2005-03-11,1,503430527172,0974034866
20236716,PHAN ANH LONG,Nam,IT-E6-K68-01,long.pa236716@sis.hust.edu.vn,2005-08-04,1,191451782538,0973621294
20236719,VŨ PHẠM HẢI LONG,Nam,IT-E6-K68-01,long.vph236719@sis.hust.edu.vn,2005-01-19,1,106709400291,0932490820
20236720,VƯƠNG HOÀNG LONG,Nam,IT-E6-K68-02,long.vh236720@sis.hust.edu.vn,2005-12-06,1,304412839286,0954733962
20236721,ĐẶNG QUỐC LUÂN,Nam,IT-E6-K68-01,luan.dq236721@sis.hust.edu.vn,2005-07-23,1,823459620423,0947527926
20236722,ĐOÀN MINH LƯƠNG,Nam,IT-E6-K68-01,luong.dm236722@sis.hust.edu.vn,2005-02-08,1,906017511064,0910424978
20236723,NGUYỄN VĂN LƯƠNG,Nam,IT-E6-K68-01,luong.nv236723@sis.hust.edu.vn,2005-02-21,1,803196403014,0970323270
20236724,NGUYỄN VĂN LƯƠNG,Nam,IT-E6-K68-01,luong.nv236724@sis.hust.edu.vn,2001-08-22,1,106574334303,0942317359
20236725,NGÔ ĐĂNG MẠNH,Nam,IT-E6-K68-01,manh.nd236725@sis.hust.edu.vn,2005-10-14,1,796145001236,0971120425
20236729,NGUYỄN TIẾN MẠNH,Nam,IT-E6-K68-01,manh.nt236729@sis.hust.edu.vn,2005-11-20,1,167586291364,0970431872
20236730,VŨ TUẤN MẠNH,Nam,IT-E6-K68-02,manh.vt236730@sis.hust.edu.vn,2005-06-20,1,018834801408,0998121785
20236732,ĐỖ CAO MINH,Nam,IT-E6-K68-01,minh.dc236732@sis.hust.edu.vn,2005-11-16,1,849584881076,0930427088
20236733,ĐỖ HOÀNG MINH,Nam,IT-E6-K68-01,minh.dh236733@sis.hust.edu.vn,2004-01-14,1,972599804375,0995018640
20236735,GIANG TIẾN MINH,Nam,IT-E6-K68-01,minh.gt236735@sis.hust.edu.vn,2005-12-19,1,833132630058,0931510397
20236737,LƯU ĐỨC MINH,Nam,IT-E6-K68-01,minh.ld236737@sis.hust.edu.vn,2005-10-28,1,076122008334,0943529815
20236738,NGUYỄN BÁ NHẬT MINH,Nam,IT-E6-K68-01,minh.nbn236738@sis.hust.edu.vn,2005-01-17,1,948124764438,0943472939
20236739,NGUYỄN BÌNH MINH,Nam,IT-E6-K68-01,minh.nb236739@sis.hust.edu.vn,2005-01-21,1,329272725926,0934217546
20236740,NGUYỄN CÔNG MINH,Nam,IT-E6-K68-01,minh.nc236740@sis.hust.edu.vn,2005-01-24,1,723059189247,0958876957
20236743,NGUYỄN HOÀNG MINH,Nam,IT-E6-K68-01,minh.nh236743@sis.hust.edu.vn,2005-11-24,1,774670338979,0910704300
20236744,NGUYỄN HỮU MINH,Nam,IT-E6-K68-01,minh.nh236744@sis.hust.edu.vn,2005-02-27,1,211204013983,0973489110
20236747,NÔNG ĐỨC MINH,Nam,IT-E6-K68-01,minh.nd236747@sis.hust.edu.vn,2005-01-12,1,040843491480,0999954418
20236748,PHẠM QUANG MINH,Nam,IT-E6-K68-02,minh.pq236748@sis.hust.edu.vn,2005-08-09,1,875190488877,0937731991
20236749,PHAN HỮU MINH,Nam,IT-E6-K68-02,minh.ph236749@sis.hust.edu.vn,2005-07-30,1,261028141957,0917318099
20236752,VŨ TUẤN MINH,Nam,IT-E6-K68-02,minh.vt236752@sis.hust.edu.vn,2005-11-13,1,082820573898,0989455991
20236753,VY VĂN MINH,Nam,IT-E6-K68-02,minh.vv236753@sis.hust.edu.vn,2005-06-18,1,224337903060,0943800978
20236755,LÊ HẢI NAM,Nam,IT-E6-K68-01,nam.lh236755@sis.hust.edu.vn,2005-07-22,1,517035269659,0927114701
20236756,NGUYỄN DUY NAM,Nam,IT-E6-K68-01,nam.nd236756@sis.hust.edu.vn,2005-03-26,1,804629272599,0920970536
20236758,NGUYỄN THÀNH NAM,Nam,IT-E6-K68-01,nam.nt236758@sis.hust.edu.vn,2005-11-15,1,634639029050,0954407908
